id;nome;rua;bairro ;cidade;cep;estado
00515;CHICO LAGOA*;HENRIQUE V. NASCIMENTO, 77;LAGOA DA CONCEICAO;FLORIANOPOLIS;88062001;SC
00803;SUP BRASIL ITAPOA;RUA: CORVINA,  192;PAESE;ITAPOA;89249000;SC
00820;MINI MERC VANTAGEM;RUA HEINRICH HEMMER, 366;BADENFURT;BLUMENAU;89070000;SC
00891;MERC LOJA CRISTIANE;RUA HAROLDO MAUL, 17;AVENTUREIRO;JOINVILLE;89225840;SC
00899;MERC PAMPLONA;RUA TENENTE ANTONIO JOAO, 1047;BOM RETIRO;JOINVILLE;89222401;SC
00903;SUP ECONOMICO*;RUA XV DE NOVEMBRO, 1522;CENTRO;POMERODE;89107000;SC
00970;SUP BEPLER;RUA RUI BARBOSA, 2247;COSTA E SILVA;JOINVILLE;89220100;SC
00984;MERC 5 ESTRELAS;RUA VICENTE LEPORACE, 421;FATIMA;JOINVILLE;89229070;SC
01005;MERC BOBATO;RUA XV DE OUTUBRO, 2033;RIO BONITO;JOINVILLE;89239700;SC
01106;KIVERDE;RUA DONA FRANCISCA, 4698;SANTO ANTONIO;JOINVILLE;89218112;SC
01206;SUP PROMOCIONAL;RUA IRIRIU, 352;SAGUACU;JOINVILLE;89221300;SC
01236;MERC SOUZA*;AV DOS ACORES, 193;QUINTA DOS ACORIANOS;BARRA VELHA;88390000;SC
01249;MERC 7 DE MAIO;RUA SETE DE MAIO,641;ITOUPAVA NORTE;BLUMENAU;89052050;SC
01291;SUP MOURA;RUA ENGENHEIRO UDO DEEKE, 1975;SALTO DO NORTE;BLUMENAU;89065100;SC
01327;MERC VANUZA*;RUA MANOEL BITENCOURT, 607;7 DE SETEMBRO;GASPAR;89114758;SC
01331;SUP BELE ROSA;RUA QUINZE DE OUTUBRO, 4505;PIRABEIRABA;JOINVILLE;89239700;SC
01430;COM DIAS;RODOVIA 413 KM7;RIO BRANCO;GUARAMIRIM;89270000;SC
01456;MERC ELITE;RUA SCHRAMM, N. 1226;SCHRAMM;SAO BENTO DO SUL;89290000;SC
01457;SUP C E C LTDA;RUA LEONARDO KRAINSKI, 111;RIO VERMELHO;SAO BENTO DO SUL;89290000;SC
01458;SUP SAO PAULO;RUA DAS MARGARIDAS, 456;SAO PAULO;SAO BENTO DO SUL;89290000;SC
01522;MERC ECONOMIA*;RUA JOSE PEDRO GIL , 15A;AGRONOMICA;FLORIANOPOLIS;88025030;SC
01656;SUP FF*;RUA DANIEL PETRY,717;CENTRO;ANTONIO CARLOS;88180000;SC
01747;SUP SUL DO RIO -;RUA JOAO BORN,   2.095;CENTRO;PALHOCA;88130800;SC
01751;MERC DO BETO*;DANTE DE PATTA, 45;INGLESES;FLORIANOPOLIS;88058510;SC
02226;STA HELENAGUARAITUB;RUA GENESIO MORESCHI, 863;GUARAITUBA;COLOMBO;83410000;PR
02264;STALL XAXIM;RUA FRANCISCO DEROSSO, 4693;XAXIM;CURITIBA;81770000;PR
02265;STALL SITIO CERCADO;RUA IZAAC FERREIRA DA CRUZ, 2941;SITIO CERCADO;CURITIBA;81900000;PR
02266;STALL JD CURITIBA;RUA ALMIRANTE ALEXANDRINO, 2327;JARDIM CURITIBANO;SAO JOSE DOS PINHAIS;83040420;PR
02267;STALL BR 277;RUA VANDERLEI MORENO,  5500 BR277;BORDO DO CAMPO;SAO JOSE DOS PINHAIS;83005970;PR
02297;SUP PALMEIRA;RUA  CARMELINA CAVASSIN, 201;BARREIRINHA;CURITIBA;82220170;PR
02314;SUP G;RUA BRASILIO ITIBERE, 377;JARDIM BOTANICO;CURITIBA;80210060;PR
03026;SUP KUPAS;AVENIDA JARAGUA DO SUL, N. 2279;COSTEIRA;BALNEARIO BARRA DO SUL;89247000;SC
03040;SUP PROVESI;RUA VALDEMAR FRANCISCO,434;ITINGA;BARRA VELHA;88390000;SC
03063;MINI BOX WILLNER;AV. CORONEL JOSE SEVERIANO MAIA,1441;CENTRO;MAFRA;89300000;SC
03073;MERCADO ESQUINA;RUA ROBERTO ZIEMANN, N 295;CZERWIEWICZ;JARAGUA DO SUL;89255300;SC
03089;MERC NOSSO PONTO;RUA 11 DE NOVEMBRO, N. 2084;CENTRO;MASSARANDUBA;89108000;SC
03142;SUP UNIAO - COLONIA;AVENIDA ARGOLO, N. 952;COLONIAL;SAO BENTO DO SUL;89290000;SC
03143;SUP UNIAO;AVENIDA NEREU RAMOS, 86;CENTRO;SAO BENTO DO SUL;89290000;SC
03149;MUZNISKI SUPERM;ROD GUMERCINDO BOZA , 15015;SAMAMBAIA;CAMPO MAGRO;83535000;PR
03155;SUP SAO PAULO FILIAL;RUA HANS DIETER SCHMIDT, 678;CENTENARIO;SAO BENTO DO SUL;89290000;SC
03285;SUP MERETH;RUA JOSE A. DO LIVRAMENTO, 19;ESPINHEIROS;JOINVILLE;89228714;SC
03310;SUP MEES*;RUA ROBERTO SEIDEL, 732;CENTRO;CORUPA;89278000;SC
03360;MERC CONSTANT;RUA BENTO TORQUATO DA ROCHA, SN;VILA NOVA;JOINVILLE;89237100;SC
03448;SUP FARIAS;AV PARANA, 706;CENTRO;GARUVA;89248000;SC
03449;ARMAZEM RIZENTAL;RUA ARQUITETO GRORG KELLER, 162;IRIRIU;JOINVILLE;89225326;SC
03460;MERC DA PONTE;AV SAO FRANCISCO DO SUL,21;CENTRO;BALNEARIO BARRA DO SUL;89247000;SC
03466;SUP JOENI;RUA PEDRO LIEBEL, 982;CAMPO DA LANCA;MAFRA;89300000;SC
03516;MERC LEVI;RUA AV  EDO PUHL,410;SHANGRILA;PONTAL DO PARANA;83255000;PR
03520;SUP MARTINI;RUA 28 AGOSTO,3035;CENTRO;GUARAMIRIM;89270000;SC
03541;SUP FUTURAMA;RUA CORONEL ALBUQUERQUE, 409;CENTRO;CANOINHAS;89460000;SC
03549;SUP FIGURA;RUA ANTONIO SALOMON, 55;ALTO DAS PALMEIRAS;CANOINHAS;89460000;SC
03552;SUP VEIGA;RUA SENADOR IRINEU BORHAUSEN, 95;CENTRO;ITAIOPOLIS;89340000;SC
03554;SUP MEG;RUA PAPA JOAO XXIII, 281;CENTRO;PAPANDUVA;89370000;SC
03597;SUP SOL E MAR II*;RUA ITAIOPOLIS, 1340;CENTRO;ITAPOA;89249000;SC
03598;MERC BRISA DO MAR;AV BRASIL, 1860;CENTRO;ITAPOA;89249000;SC
03633;SUP RP;RUA MAJOR VIEIRA, 1902;ALTO DAS PALMEIRAS;CANOINHAS;89460000;SC
03646;MERCADO ALIANCA;RUA DA SAUDADE, 1436;SAUDADE;BALNEARIO BARRA DO SUL;89247000;SC
03712;SUP SOL E MAR;RUA ANDRE RODRIGUES DE FREITAS, 685;ITAPEMA DO NORTE;ITAPOA;89249000;SC
03757;MERC MILCHESKI;RUA PRINCIPAL, SN;BATEIAS DE BAIXO;CAMPO ALEGRE;89294000;SC
03798;SUP COPAL-;RUA LEOBERTO LEAL, 1280;BARREIROS;SAO JOSE;88110000;SC
03825;SUP SANTO AMARO*;RUA LEOPOLDO BROERING, 3117;CENTRO;SANTO AMARO DA IMPERATRIZ;88140000;SC
03871;BRASAO IV;AV BRASIL, 3494;BAL. PRINCESA DO MAR;ITAPOA;89249000;SC
03884;SUP SANTA LUZIA;RUA CARLOS FREDERICO RAMTHUM N.17377;SANTA LUZIA;JARAGUA DO SUL;89251970;SC
03940;MERC MENUDO S SEBAST;RUA ALFREDO MIGUEL BADUY, 368;SAO SEBASTIAO;COLOMBO;83407150;PR
03942;SUP BRISA DO MAR*;AV. AROEIRA DA PRAIA, 1626;CANTO GRANDE;BOMBINHAS;88215000;SC
03948;MERCE AZEVEDO;RUA FRANCISCO MASCARENHAS, 2849;PRAIA DE PAULAS;SAO FRANCISCO DO SUL;89240000;SC
03976;MERC IDEAL;RUA JOAO CARLOS GOMES DE OLIVEIRA, SN;VILA NOVA;JOINVILLE;89237375;SC
03992;MERC SERVILAR*;AV RIGESA, 1349;VILA NOVA;TRES BARRAS;89490000;SC
04036;SUP LINO*;AV CRICIUMA, 519;BALNEARIO RINCAO - CENTRO;BALNEARIO RINCAO;88828000;SC
04054;MERC VILA;AV. ANTONIO JOAQUIM TAVARES, 155;CENTRO;PENHA;88385000;SC
04194;MERC KALFELS;RUA INAMBU, 2962;COSTA E SILVA;JOINVILLE;89220002;SC
04232;MERC CARVOEIRA*;RUA CAPITAO ROMUALDO DE BARROS, 905;CARVOEIRA;FLORIANOPOLIS;88040600;SC
04279;MERC PARADOR ILHA;ESTRADA: DOM JOAO BECKER, 186;INGLESES DO RIO VERMELHO;FLORIANOPOLIS;88058600;SC
04372;MERC MONDINI;RUA 1 DE MAIO, 321;BOA VISTA;JOINVILLE;89206020;SC
04391;MERC JOINVILLENSE;RUA SANTA CATARINA, 1345 SALA 02;FLORESTA;JOINVILLE;89211307;SC
04500;MERC DO VALLE;RUA CERRO AZUL, 637;NOVA BRASILIA;JOINVILLE;89213480;SC
04505;MERC JANAINA*;AV SAO FRANCISCO, 132;CENTRO;BALNEARIO BARRA DO SUL;89247000;SC
05060;MINI MERC GUESSER;AVENIDA BRASIL, 330;BELA VISTA I;SAO JOSE;88110000;SC
05064;SUPERMERCADO CAMBARA;RUA DR CLYCEU CARLOS DE MACEDO,  160;SANTA LUCIA;PONTA GROSSA;84016600;PR
05087;MERC BRASIL;RUA BRASIL, 733;SAGUACU;JOINVILLE;89221561;SC
05171;MINI MERC PRAIA SUL*;AVENIDA ITAJUBA, 814;ITAJUBA;BARRA VELHA;88390000;SC
05228;SUP BARCELONA;RUA CORONEL DULCIDIO PEREIRA, 48;CENTRO;LAPA;83750000;PR
05257;COMERCIAL CUBATAO;ESTRADA CUBATAO, S/N;CUBATAO;GUARATUBA;83290971;PR
05324;SUP TOSCAN;RUA DIAMIRO OLICHESKI DA SILVA, 24;JARDIM CECCON;CAMPINA GRANDE DO SUL;83430000;PR
05446;MERCEARIA UNIAO;RUA MARIA MARQUES LEANDRO, 988;PARANAGUAMIRIM;JOINVILLE;89234035;SC
05478;MERCADO CAPRI;AVENIDA ESTADOS UNIDOS, 1212;CAPRI;SAO FRANCISCO DO SUL;89240000;SC
05498;SUPER BARCELONA II;AV ALOISIO LEONI, 900;BARCELONA;LAPA;83750000;PR
05541;MERC CARLAO;RUA JOINVILLE, 466;ROCIO GRANDE;SAO FRANCISCO DO SUL;89240000;SC
05547;MERC PANIF BRAATZ;RUA CIDADE DE MEDIANEIRA, 143;ADHEMAR GARCIA;JOINVILLE;89230654;SC
05556;SUP TURKOT;AVENIDA 22 DE JULHO 1154;CENTRO;IRINEOPOLIS;89440000;SC
05560;SUPER MICHEL;RUA PADRE JOSE LOPACINSKI, 740;CIDADE INDUSTRIAL;CURITIBA;81280080;PR
05573;FRUTEIRA DO PORTO*;RUA PRUDENTE DE MORAES, 419;CENTRO;PORTO UNIAO;89400000;SC
05596;SUPERMERC REVIVER*;RUA SALOMAO YARED, 229;SANTA ROSA;PORTO UNIAO;89400000;SC
05621;SUPER CHIPITOSKI*;RUA EXPEDICIONARIO EDMUNDO ARRABAR, 1478;SANTA ROSA;PORTO UNIAO;89400000;SC
05693;MERCADO SCHMIDT;RUA DEZ DE NOVEMBRO, 74;SANTA CRUZ TIMBO;PORTO UNIAO;89400000;SC
05824;MERCADO MAY;RUA VICENTE FERREIRA, 128;ADHEMAR GARCIA;JOINVILLE;89230773;SC
05833;ARMAZEM DA MARIA;ROD BR 116 KM 102 NUMERO, 14397;VILA HAUER;CURITIBA;81690200;PR
05945;MINI MERC ACORES*;ESTRADA JOAO BELARMINO DA SILVA, 2074;PANTANO DO SUL;FLORIANOPOLIS;88067200;SC
05964;SUPER CENTRAL;AV 22 DE JULHO, 780;CENTRO;IRINEOPOLIS;88440000;SC
05976;MERCADO RENASCER;RUA IVAI, 586;PICARRAS;GUARATUBA;83280000;PR
06032;SUPER NEGRELLI;AV MIGUEL KOMARCHEWSKI, 1119;CENTRO;CAMPO DO TENENTE;83870000;PR
06092;MERCADO PATO BRANCO;AV SANTA CATARINA, 139;ENSEADA;SAO FRANCISCO DO SUL;89240000;SC
06142;SUPERMERCADO TEO;RUA SAO ROQUE, 547;FLORESTA;JOINVILLE;89211130;SC
06167;MERCADO ECONOMIA*;RUA CORONEL VIEIRA, 1924;IRIRIU;JOINVILLE;89224010;SC
06213;SUSIN BAR MERCEARIA;RUA COSTA CARVALHO, 188;CENTRO;UNIAO DA VITORIA;84600000;PR
06217;SUPER FUTURAMA;AVENIDA RIGESSA, 2528;CENTRO;TRES BARRAS;89490000;SC
06335;SBB;RUA FREDERICO WEEGE, 1334;CENTRO;POMERODE;89107000;SC
06394;EMPORIO DO JULIO;RUA GUILHERME, 1260;COSTA E SILVA;JOINVILLE;89218500;SC
06406;MERCADO AVENTUREIRO;RUA JACUPIRANGA, 871;AVENTUREIRO;JOINVILLE;89226290;SC
06444;MERCADO LEO;RUA BENTO DE LIMA, 239;CAMPO AGUA VERDE;CANOINHAS;89466244;SC
06462;MERCADO POSSENTI;RUA JOAO SSANCHO MOREIRA, 270;VILA NOVA;JOINVILLE;89237376;SC
06475;DIASVILLE;RUA FATIMA, 750;FATIMA;JOINVILLE;89229101;SC
06491;SUPER CASTELO*;RUA BARAO CERRO AZUL, 1142;CENTRO;MONTE CASTELO;89380000;SC
06493;MERCADO ALMEIDA;RUA GETULIO VARGAS, SN;CENTRO;CRUZ MACHADO;84620000;PR
06501;MERCADO DAMILLE*;AV MANOEL RIBAS, SN;CENTRO;CRUZ MACHADO;84620000;PR
06529;MERCADO GLORIA;ESTRADA GERAL VILA DA GLORIA, 8020;VILA DA GLORIA;SAO FRANCISCO DO SUL;89240000;SC
06551;MERCADO LACO;RUA MARIAMACHADO, SN;MIRANDA;SAO FRANCISCO DO SUL;89240000;SC
06562;SUPER  PARIZOTTO;AV BENTO MUNHOZ DA ROCHA NETO, 1306;SAO VICENTE;BITURUNA;84640000;PR
06628;SUPER CORDEIRO;RUA NARCIZO RUTHES, 401;CENTRO;MAJOR VIEIRA;89480000;SC
06629;MERCADO SOUZA;RUA JORGE LIETZ, 35;DONA FRANCISCA;SAO BENTO DO SUL;89284430;SC
06669;EMPORIO ECONOMICO;RUA QUINTA AVENIDA, 700;DOS MUNICIPIOS;BALNEARIO CAMBORIU;88337300;SC
06728;SUPERMERCADO DEMEZIO;RUA JOAO LUIZ DA SILVA BRITO, 373;CANASVIEIRAS;FLORIANOPOLIS;88054440;SC
06740;MERCEARIA FERREIRA;RUA GUARAMIRIM, 1943;VILA AMIZADE;GUARAMIRIM;89270000;SC
06742;SUPER BRONGIEL;RUA LEDY AFONSO RODERJAN, 1345;CENTRO;SAO MATEUS DO SUL;83900000;PR
06768;MERCADO BARATAO;R JERONIMO CABRAL PEREIRA AMARAL, 1954;JARDIM DOS BANCARIOS;CASTRO;84172100;PR
06785;SUPER SEZINHO*;RUA BARAO DO RIO BRANCO, 33;CENTRO;RIO DO SUL;89160000;SC
06853;BAR E MERCEARIA T II;RUA FRANCISCO ALVES, 307;NOVA BRASILIA;JOINVILLE;89214727;SC
06854;MERCADO DA TORRE;RUA REINALDO SCHNEIDER, 255;NOVA BRASILIA;JOINVILLE;89213640;SC
06882;GIMENIS SUPERMERCADO;RUA CARLOS DE LEAT, 4325;BOQUEIRAO;CURITIBA;81650040;PR
06919;MERCADO UNIAO -;RUA LAURO LINHARES, 345;TRINDADE;FLORIANOPOLIS;88036002;SC
06933;SUPER NARDELLI;RUA DOM BOSCO, 1235;CENTRO;RIO DO SUL;89160117;SC
07008;MERCADO PAVAO;RUA DR JOAO COLLIN, 538;CENTRO;JOINVILLE;89204000;SC
07040;MERCADO DO LULA;RUA EST JORN JAIME ARRUDA RAMOS, 1216;PNT DAS CANAS;FLORIANOPOLIS;88056750;SC
07070;MERCADO PASDIORA;LOCALIDADE SALTINHO DO CANIVETE, SN;SALTINHO DO CANIVETE;MAFRA;89300000;SC
07125;SUP BRONGIEL MATRIZ;RUA PREFEITO EWALDO GAENSLY, 159;CENTRO;SAO MATEUS DO SUL;83900000;PR
07160;SUPER FLORIANI;AV PARANA, 2036;DISTRITO INDUSTRIAL LESTE;GARUVA;89248000;SC
07194;SUPER RODRIGUES;RODOVIA FRANCISCO MAGNO VIEIRA, 2550;RIO TAVARES;FLORIANOPOLIS;88063700;SC
07212;MINI MERC BEIRA RIO;RUA GERAL, 2967;BARRA DA LAGOA;FLORIANOPOLIS;88061700;SC
07213;MINI MERCADO NOELI;ROD JORNALISTA MANOEL DE MENEZES, 2919;BARRA DA LAGOA;FLORIANOPOLIS;88061700;SC
07227;SUPER WILINHO;AVENIDA CELSO RAMOS, 3151;CENTRO;GARUVA;89248000;SC
07239;MERC ACOU AVENIDA;RUA LAURO MULLER SOARES, 65;CENTRO;CRUZ MACHADO;84620000;PR
07240;SUPER NITEROI;RUA NITEROI, 968;NITEROI;PRESIDENTE GETULIO;89150000;SC
07261;APPELDORN ATACADO;AV GENERAL CARLOS CAVALCANTI, 4028;UVARANAS;PONTA GROSSA;84025000;PR
07349;SUPER SOUZA;RUA AUGUSTO BARSCH, 176;VISTA ALEGRE;RIO NEGRINHO;89295000;SC
07388;MERCADO MINI MAIS;RUA ALBANO SCHMIDT, 1651;BOA VISTA;JOINVILLE;89205101;SC
07393;SUPER BUREI*;RUA 28 DE AGOSTO, 528;CENTRO;GUARAMIRIM;89270000;SC
07448;MERCADO SCHIMITT;RUA WALDOMIRO JOSE BORGES, 4200;ITINGA;JOINVILLE;89233675;SC
07515;SUPER CENTRAL;RUA CORONEL BENTO DE AMORIM, 335;CENTRO;CAMPO ALEGRE;89294000;SC
07539;MERCADO DOM GREGORIO;RUA ZENAIDE SANTOS DE SOUZA, 598;JARDIM IRIRIU;JOINVILLE;89224361;SC
07560;MERCADO NOVO CAMINHO;RUA AUGUSTO WUNDERWALD, 2400;CENTENARIO;SAO BENTO DO SUL;89283192;SC
07740;MERC N SEN APARECIDA;RUA TENENTE ARY RAUEN, 596;RONDINHA;PAPANDUVA;89370000;SC
10013;MERCADO TRIUNFO LTDA;RUA MARIA DE LURDES BACHTOLD, 11;VILA NOVA;JOINVILLE;89237500;SC
10089;SUP MICHELS CENTRO*;RUA CURT HERING, 975;CENTRO;PRESIDENTE GETULIO;89150000;SC
10126;SUPER CASTELO II;RUA GOVERNADOR JORGE LACERDA, 3582;CENTRO;PAPANDUVA;89370000;SC
10141;MERCADO ENGENHO NOVO;RUA: JOAO PACHECO DA COSTA, 384;LAGOA DA CONCEICAO;FLORIANOPOLIS;88062100;SC
10198;MERCEARIA NORTE SUL;AV ZEFERINO CASAGRANDE 570;Boa Vista I;CAMPO MAGRO;83535000;PR
10208;WERNER SCHROEDER;RODOVIA SC 301, 8778;PIRABEIRABA;JOINVILLE;89239400;SC
10295;SAMER SUPERMERCADOS*;RUA GRAMAL, 1753;CAMPECHE;FLORIANOPOLIS;88063100;SC
10404;DOCA PADARIA E MERCA;RUA PAULO SCHROEDER, 2412;FLORESTA;JOINVILLE;89208751;SC
10431;MERC SUPER NORTE II*;ESTRADA CRISTOVAO MACHADO DE CAMPOS, 353;VARGEM GRANDE;FLORIANOPOLIS;88052600;SC
10549;SUPER ECONOMIA*;RUA PRESIDENTE HEUSE, 498;IRIRIU;JOINVILLE;89227195;SC
10576;MERCADO PITANGA;ESTRADA TIMBE, 7745;JARDIM PARAISO;JOINVILLE;89226500;SC
10630;SUPER DRUZIKI;AVENIDA PORCELANA, 267;ITAQUI;CAMPO LARGO;83604200;PR
10631;SUPER DRUZIKI MATRIZ;RUA XAVIER DA SILVA, 1345;CENTRO;CAMPO LARGO;83601010;PR
10650;SUPER GOLL;RUA  ALTINO FERREIRA DE LIMA , SN;CENTRO;SAO MATEUS DO SUL;83900000;PR
10656;VEM QUE TEM II;AV CELSO RAMOS, 1260;BALN BRASILIA;ITAPOA;89249000;SC
10709;COM ESPACO BRASIL;AV BRASIL, 2750;CENTRO;BALNEARIO CAMBORIU;88330058;SC
10757;MERC TROPICAL SUL*;AV JORGE LARCERDA, 2901;COSTEIRA;FLORIANOPOLIS;88047001;SC
10761;SUPERMER CORREIA*;R PEDRO PINTO FELIPE,79;SAO JUDAS TADEU;BALNEARIO CAMBORIU;88332490;SC
10774;MERCADO OSMARI;RUA 1200, 454;ILHOTA;ITAPEMA;88220000;SC
10775;MERCADO OSMARI II;AVENIDA NEREU RAMOS, 580;CENTRO;ITAPEMA;88220000;SC
10791;MERCADO GAIVOTA;JOSE TOMAZZA DE SOUZA,179;SALINAS;BALNEARIO BARRA DO SUL;89247000;SC
10800;SUPER DOMBROSKI;RUA DEPUTADO JOAO FERREIRA  NEVES, 85;CENTRO;SAO JOAO DO TRIUNFO;84150000;PR
10812;MERCADO FIRENZI;RUA ADELINA KLEIN EHLERT, S/N;TIFA MARTINS;JARAGUA DO SUL;89251970;SC
10823;MKRO7 BAR E MERC;R GOIANIA , 240;SAO MARCOS;JOINVILLE;89214360;SC
10838;COMERCIAL GORDYA;RODOVIA 151 KM 444;aguas brancas;SAO MATEUS DO SUL;83900000;PR
10869;MERC SAO CRISTOVAO;AV ABRAAO MUSSI, 2807;SAO CRISTOVAO;TRES BARRAS;89490000;SC
10920;SUPERMERC CLASSE A;RUA: JULIANO BUSARELLO, 258;BOEHMERWALD;JOINVILLE;89235350;SC
10983;SM GRANMAX;RUA TEODORO AUGUSTYN, 337;ITAQUI;CAMPO LARGO;83604480;PR
10985;MERCADO CAROLINA;RUA COPACABANA, 1389;FLORESTA;JOINVILLE;89211380;SC
11022;SUPER GUMZ JARAGUA;RUA GUSTAVO GUMZ, 548;RIO CERRO II;JARAGUA DO SUL;89261700;SC
11023;SUPER GUMZ POMERODE*;RUA LUIZ ABRY, 1387;CENTRO;POMERODE;89107000;SC
11133;MERCADO BONIFACIO;RUA DIVINOPOLIS, 588;VELHA;BLUMENAU;89040400;SC
11191;SUPERMER TRIUNFO*;RUA PREFEITO PEDRO F DAS NEVES, 661;CENTRO;SAO JOAO DO TRIUNFO;84150000;PR
11244;MERCADO CONSTANTE;RUA: EVARISTO JOAO HECK; 180;ESPINHEIROS;JOINVILLE;89228830;SC
11254;SUPER BARCELONA III;RUA BARRAO DO RIO BRANCO, 1421;CENTRO;LAPA;83750000;PR
11323;MERCADO ORSI;RUA CARLOS SEBASTIAO FISCHER, 210 SL 01;ITOUPAVAZINHA;BLUMENAU;89066700;SC
11329;MERCADO NOVO MIRO;RUA: MAJOR NAVARRO LINS;ANITA GARIBALDI;JOINVILLE;89203500;SC
11366;SUPERMERCADO BARRIM;RUA JOSE BONIFACIO PIRES, 194;CENTRO;SAO JOAO DO ITAPERIU;88390000;SC
11492;MERCADO JJB;RUA: 5 DE OUTUBRO; 366;SALTO DO NORTE;BLUMENAU;89065030;SC
11527;MERCADO IGUACU;"RUA: PETROPOLIS; 1298";PETROPOLIS;JOINVILLE;89208301;SC
11536;MERCADO POPULAR;AV 7 DE SETEMBRO, 986;CENTRO;MASSARANDUBA;89108000;SC
11572;SUPERBOM SUPERMERCAD;RUA JOAO LINZMEYER ,17;OXFORD;SAO BENTO DO SUL;89285705;SC
11587;MERCEARIA BOSCHETTO;RUA JORGE WIZENTAL, 138;BOM JESUS;RIO NEGRO;83880000;PR
11684;SUPERMERCAD VANZUIT*;RUA JULIO MICHEL, 730;FORTALEZA;BLUMENAU;89051600;SC
11718;ASSIS PIEN;RUA  AMAZONAS, 89;CENTRO;PIEN;83860000;PR
11719;ASSIS MATRIZ;RUA FRANCISCO DE ASSIS PEREIRA MAGA, 337;AREA BRANCA DOS ASSIS;MANDIRITUBA;83810000;PR
11720;ASSIS SUP CAMP TENEN;RUA MIGUEL KOMARCHEWSKI, 1216;centro;CAMPO DO TENENTE;83870000;PR
11721;ASSIS SUP QUITANDINH;AV FERNANDES DE ANDRADE, 1545;CENTRO;QUITANDINHA;83840000;PR
11762;MERCADO ORIGINAL;ROD. TERTULIANO BRITO XAVIER, 480;CANASVIEIRAS;FLORIANOPOLIS;88054600;SC
11800;MERCADO SUMMER;RUA 3.100 SL 01 , 826;CENTRO;BALNEARIO CAMBORIU;88330304;SC
11879;MERC.CAPRI GENERAL;RUA GENERAL OSORIO, 3630;AGUA VERDE;BLUMENAU;89041002;SC
11929;MERCADO LIMEIRA;RUA LAURO LINHARES, 688;AGRONOMICA;FLORIANOPOLIS;88036001;SC
12048;MERCADO SANDI;RUA MARGINAL OESTE, 7990;MORRETES;ITAPEMA;88220000;SC
12059;SUPERMERCADO WINTER;AVENIDA HERMOGENES DE ASSIS FEIJO, 255;BARRA;BALNEARIO CAMBORIU;88332005;SC
12155;SUPER SUL DO RIO*;RUA AV BO JESUS DE NAZARE, 1294;ARIRIU;PALHOCA;88135100;SC
12300;MERCADO CONTESTADO-;FREI GASPAR, 2000;SAO LUIZ;CURITIBANOS;89520000;SC
12315;SM PRECO BOM 2;RUA ANTONIO GABARDO JUNIOR, 535;AGUAS CLARAS;CAMPO LARGO;83602230;PR
12356;MERCADO KURTEN;RUA DOS SUICOS, 2500;VILA NOVA;JOINVILLE;89220801;SC
12362;MERC SANTO ANTONIO;RUA GUIA LOPES, 272;SANTO ANTONIO;JOINVILLE;89218060;SC
12408;MERCADO ELLER;RUA PAPA JOAO PAULO I , 275;JARDIM IRIRIU;JOINVILLE;89224400;SC
12413;MERCADO OLIVEIRA;RUA PROFETA ELIAS, 67;CUBATAO;JOINVILLE;89226812;SC
12431;SUPER ALVORADA PRSV*;AV PRESIDENTE VARGAS, 796;SAGRADO CORACAO DE JESUS;LAGES;88508109;SC
12442;SUPER QUERENCIA;VEREADOR CARLOS KARVAT, 1202;CENTRO;MAJOR VIEIRA;89480000;SC
12445;MERCADO DO LEO;RUA DA URCA, 425;COLONIAL;SAO BENTO DO SUL;89288600;SC
12470;MERCADO MERCOCANTO;RUA HIPOLITO DE AZEVEDO, 481;CANTO DOS GANCHOS;GOVERNADOR CELSO RAMOS;88190000;SC
12505;MERCADO ESTEVAN;AV.ABRAAO MUSSI, 1762;SAO CRISTOVAO;TRES BARRAS;89490000;SC
12548;SUPERMERCADO LUDVIG*;MANOEL ANTUNES PESSOA , 313;PENHA;LAGES;88525000;SC
12633;MERCADO MARIANO;RUA PORTO RICO, 644;SANTA CATARINA;JOINVILLE;89212500;SC
12638;SUP.SUL DO RIO LJ3-;AVENIDA BOM JESUS DE NAZARE, 444;ARIRIU;PALHOCA;88135100;SC
12655;MERCADO LIERMANN;RUA TENENTE ANTONIO JOAO , 1704;BOM RETIRO;JOINVILLE;89223100;SC
12775;AGRIMAR I;RUA ENETTE DUBARD, 281;TATUQUARA;CURITIBA;81470075;PR
12830;SUPER FUCHS ITAIOPOL;RUA ALEXANDRE RICARDO WOREL, 43;CENTRO;ITAIOPOLIS;89340000;SC
12843;MERCADINHO DA PRAIA;RUA GERAL PRAIA DA FERRUGEM, SN;CAPAO;GAROPABA;88495000;SC
12863;SUPER SEU NEN0;ROD DUQUE DE CAXIAS, 2009;UBATUBA;SAO FRANCISCO DO SUL;89240000;SC
12884;MERCADO 5 M;AVENIDA DOS HENRIQUE 2, 380;BARRA DO SAI;ITAPOA;89249000;SC
12916;SUPER TRIUNFO 1;RUA CARMELINA CAVASSIN, 850;ABRANCHES;CURITIBA;82220170;PR
12919;SUPER TRIUNFO 3;AVENIDA ANITA GARIBALDI, 4654;BARREIRNHA;CURITIBA;82220980;PR
12939;DOCA MERCADO IV;UBERABA, 207;FLORESTA;JOINVILLE;89211585;SC
13018;SUPERMERCADO MALLU;AVENIDA LEOBERTO LEAL, S/N;BOM JESUS;CURITIBANOS;89520000;SC
13045;SUPER MENGARDA;RUA LUIZ BOLLMANN, 875;RIO NEGRO;SAO BENTO DO SUL;89287047;SC
